STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
44,7,15300,1400000US44007015300,44007015300,153.0,Providence,RI,Rhode Island,"Census Tract 153, Providence County, Rhode Islan",2251.0,284.0,926.0,2.2867,0.9038,1.6867,0.9197,0.6773,0.1736,0.7475,0.3646,1.963,0.5379,0.0,0.8577,0.0,0.9786,0.0,0.0,1.8363,0.8804,0.3853,0.9496,0.0319,1.3668,0.3173,0.7891,0.7666,0.0,1.5557,0.7805,0.7495,0.7495,0.7494,7.4713,0.8098,0.7424,0.7424,0.7424,0.8892,0.8318,0.6489,0.9198,0.9257,0.5906,0.7628,5.5688,0.895,0.2777,0.8426,0.71,0.8143,2.6446,0.9235,0.0,0.4452,0.4452,0.1995,9.401,0.8769,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.0,7.31,0.63,28.11,0.0,100.0,0.0,99.69,0.0,0.0,100.0,95.29,16.5,100.0,100.0,0.0,89.89,59.3,57.3405,21.4,6.1,74.7,48.0942,8.5,25.4,11.9,27.9,15.9,6.8,0.0,0.2,33.7,13.7,5.8,17.9,13.0,0.605,0.9732,0.3102,0.7369,0.8542
44,7,15400,1400000US44007015400,44007015400,154.0,Providence,RI,Rhode Island,"Census Tract 154, Providence County, Rhode Islan",2367.0,257.0,1335.0,2.0553,0.838,1.6553,0.9066,0.6773,0.1736,0.7215,0.356,1.9284,0.5241,0.0,0.8577,0.0,0.8561,0.0,0.0,1.7138,0.8291,0.3853,0.9193,0.2667,1.5713,0.509,0.7891,0.7666,0.0,1.5557,0.7805,0.7161,0.7161,0.7161,7.4853,0.8121,0.8329,0.8329,0.8329,0.6805,0.8599,0.8467,0.9346,0.8608,0.3448,0.6961,5.2234,0.8415,0.1874,0.713,0.6885,0.871,2.4599,0.8436,0.0,0.6153,0.6153,0.3388,9.1315,0.8432,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,7.31,0.6,27.92,0.0,100.0,0.0,31.37,0.0,0.0,100.0,93.24,13.0,100.0,100.0,0.0,85.48,76.0,39.9235,23.3,9.2,77.9,42.2803,5.0,22.7,10.1,25.2,15.5,9.9,0.0,0.6,32.3,13.4,5.2,17.0,12.0,0.5238,0.966,0.2082,0.6463,0.7971
44,7,15500,1400000US44007015500,44007015500,155.0,Providence,RI,Rhode Island,"Census Tract 155, Providence County, Rhode Islan",4144.0,460.0,2245.0,1.7612,0.7351,1.3612,0.7633,0.6773,0.1707,0.6842,0.3167,1.8489,0.4909,0.0,0.8577,0.9285,0.8149,0.0,0.0,2.6011,0.9508,0.3853,0.835,0.1065,1.3268,0.2828,0.7891,0.7666,0.0,1.5557,0.7805,0.6546,0.6546,0.6546,7.9871,0.8831,0.6994,0.6994,0.6994,0.5598,0.812,0.3157,0.7174,0.8013,0.4619,0.3449,4.013,0.6159,0.1396,0.2353,0.8548,0.7591,1.9888,0.4821,0.0,0.0,0.0,0.0,6.7012,0.4781,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,7.29,0.56,27.0,0.0,100.0,3.84,18.6,0.0,0.0,100.0,87.67,15.0,100.0,100.0,0.0,74.37,52.5,32.9875,20.2,3.5,48.2,38.4287,6.5,12.2,9.0,18.0,19.4,4.9,0.0,0.0,32.6,12.9,6.0,16.4,10.9,0.5419,0.9511,0.3472,0.5229,0.7508
44,7,15600,1400000US44007015600,44007015600,156.0,Providence,RI,Rhode Island,"Census Tract 156, Providence County, Rhode Islan",2125.0,233.0,1105.0,1.4013,0.5757,1.2013,0.6651,0.6773,0.1707,0.6743,0.3192,1.8415,0.4878,0.0,0.8577,0.9535,0.7317,0.0,0.0,2.5429,0.9444,0.3853,0.9379,0.0622,1.3854,0.3344,0.7891,0.7666,0.0,1.5557,0.7805,0.6607,0.6607,0.6607,7.9862,0.8829,0.5974,0.5974,0.5974,0.3227,0.4486,0.417,0.7641,0.7274,0.1632,0.4223,3.2653,0.451,0.3915,0.1691,0.71,0.562,1.8326,0.3496,0.0,0.0,0.0,0.0,5.6953,0.3184,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.29,0.55,27.06,0.0,100.0,18.13,5.14,0.0,0.0,100.0,94.48,15.72,100.0,100.0,0.0,75.54999999999998,39.2,21.3647,8.8,4.2,52.7,34.6112,2.9,14.3,13.9,16.4,15.9,1.8,0.0,0.0,33.5,11.9,6.3,14.2,10.1,0.5934,0.8966,0.4075,0.4209,0.5265
44,7,15700,1400000US44007015700,44007015700,157.0,Providence,RI,Rhode Island,"Census Tract 157, Providence County, Rhode Islan",3263.0,284.0,1875.0,1.6747,0.6996,1.2747,0.7125,0.6773,0.1694,0.6441,0.3033,1.7941,0.4677,0.0,0.8577,0.9955,0.9709,0.0,0.0,2.8241,0.9832,0.3853,0.8523,0.0996,1.3372,0.292,0.7891,0.7666,0.0,1.5557,0.7805,0.6228,0.6228,0.6228,8.1339,0.9005,0.3098,0.3098,0.3098,0.3095,0.5241,0.5844,0.4738,0.7545,0.232,0.4479,3.3262,0.4647,0.5741,0.2894,0.5851,0.5232,1.9718,0.4664,0.0,0.4452,0.4452,0.1995,6.053,0.3742,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.0,7.28,0.52,26.68,0.0,100.0,100.0,96.51,0.0,0.0,100.0,88.79999999999998,15.08,100.0,100.0,0.0,68.47,15.9,20.731,10.4,5.5,29.9,35.9112,3.7,15.0,16.9,19.0,13.8,1.5,0.0,0.2,32.9,11.6,7.6,13.1,9.9,0.5597,0.8701,0.7108,0.3955,0.397
44,7,15800,1400000US44007015800,44007015800,158.0,Providence,RI,Rhode Island,"Census Tract 158, Providence County, Rhode Islan",3391.0,317.0,2472.0,1.6978,0.7094,1.4978,0.8357,0.6773,0.1679,0.6544,0.3231,1.8227,0.4798,0.0,0.8577,0.9832,0.8338,0.0,0.0,2.6747,0.9598,0.3853,0.9613,0.2149,1.5615,0.5006,0.7891,0.7666,0.0,1.5557,0.7805,0.6228,0.6228,0.6228,8.2374,0.9114,0.3003,0.3003,0.3003,0.4382,0.7118,0.8574,0.48,0.5743,0.2409,0.7413,4.0439,0.6227,0.5319,0.3393,0.8913,0.8072,2.5697,0.8946,0.0,0.4452,0.4452,0.1995,7.3591,0.5864,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.27,0.53,27.16,0.0,100.0,66.41,23.7,0.0,0.0,100.0,96.14,13.6,100.0,100.0,0.0,68.47,15.3,26.9151,15.7,9.5,30.3,28.5932,3.8,24.5,16.2,19.8,20.7,6.5,0.0,0.2,31.9,11.9,7.1,13.6,9.4,0.4999,0.8966,0.5871,0.3319,0.4553
44,7,15900,1400000US44007015900,44007015900,159.0,Providence,RI,Rhode Island,"Census Tract 159, Providence County, Rhode Islan",3584.0,391.0,2668.0,1.3758,0.5627,1.1758,0.6474,0.6773,0.1707,0.6842,0.3447,1.8769,0.5028,0.0,0.8577,0.9147,0.0,0.0,0.0,1.7724,0.8507,0.3853,0.9598,0.0803,1.4254,0.3725,0.7891,0.7666,0.0,1.5557,0.7805,0.6737,0.6737,0.6737,7.3041,0.7826,0.5688,0.5688,0.5688,0.4129,0.6145,0.4444,0.8335,0.6666,0.503,0.1126,3.5875,0.5231,0.1739,0.3263,0.5981,0.5373,1.6356,0.2124,0.0,0.3832,0.3832,0.1614,6.1751,0.3932,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.29,0.56,27.67,0.0,100.0,0.85,0.0,0.0,0.0,100.0,96.03,15.38,100.0,100.0,0.0,77.81999999999998,36.2,25.7199,12.6,4.4,60.8,32.0031,7.1,5.8,9.8,19.6,14.0,1.6,0.0,0.1,32.0,12.0,6.6,14.3,10.3,0.5055,0.9042,0.471,0.4476,0.538
44,7,16000,1400000US44007016000,44007016000,160.0,Providence,RI,Rhode Island,"Census Tract 160, Providence County, Rhode Islan",3454.0,455.0,2319.0,1.9539,0.8051,1.5539,0.862,0.6773,0.1736,0.7557,0.3697,1.9763,0.5429,0.0,0.8577,0.0,0.8343,0.0,0.0,1.692,0.8209,0.3853,0.7534,0.1442,1.2829,0.2467,0.7891,0.7666,0.0,1.5557,0.7805,0.7493,0.7493,0.7493,7.2562,0.774,0.7846,0.7846,0.7846,0.5686,0.6109,0.9407,0.9213,0.8765,0.4891,0.4154,4.8225,0.7737,0.2416,0.5316,0.8351,0.8737,2.482,0.8549,0.0,0.5527,0.5527,0.2891,8.6418,0.7799,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,7.31,0.64,28.22,0.0,100.0,0.0,23.86,0.0,0.0,100.0,81.79,14.5,100.0,100.0,0.0,89.84999999999998,66.9,33.4493,12.5,13.2,75.0,43.4896,6.9,14.1,11.2,22.5,18.8,10.1,0.0,0.4,32.1,12.9,5.7,15.7,10.8,0.5115,0.9511,0.2923,0.5105,0.6859
44,7,16100,1400000US44007016100,44007016100,161.0,Providence,RI,Rhode Island,"Census Tract 161, Providence County, Rhode Islan",4687.0,393.0,2062.0,2.2017,0.8804,1.6017,0.8844,0.6773,0.1765,0.8541,0.4216,2.1295,0.5992,0.0,0.8577,0.0,0.8578,0.0,0.0,1.7155,0.8296,0.3853,0.7621,0.034,1.1814,0.1729,0.7891,0.7666,0.0,1.5557,0.7805,0.7452,0.7452,0.7451,7.3273,0.7861,0.8194,0.8194,0.8194,0.8226,0.8585,0.5844,0.9497,0.9498,0.5478,0.5879,5.3007,0.8534,0.0774,0.7673,0.4603,0.8722,2.1772,0.6483,0.0,0.6153,0.6153,0.3388,8.9126,0.8156,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.0,7.33,0.8,29.29,0.0,100.0,0.0,31.97,0.0,0.0,100.0,82.42,16.42,100.0,100.0,0.0,89.18,73.4,50.4274,23.2,5.5,81.7,51.1135,7.8,19.1,7.2,26.2,12.0,10.0,0.0,0.6,33.1,14.4,4.7,19.2,12.3,0.5714,0.9849,0.1372,0.6756,0.9135
44,7,16300,1400000US44007016300,44007016300,163.0,Providence,RI,Rhode Island,"Census Tract 163, Providence County, Rhode Islan",3000.0,328.0,2460.0,1.3,0.5242,1.1,0.595,0.6773,0.1781,0.8637,0.3608,2.0799,0.5815,0.0,0.8577,0.0,0.9811,0.0,0.0,1.8388,0.8819,0.3853,0.7358,0.1314,1.2525,0.2222,0.7891,0.7666,0.0,1.5557,0.7805,0.9093,0.9093,0.9093,7.6362,0.8362,0.7368,0.7368,0.7368,0.2576,0.7171,0.4989,0.2817,0.5428,0.0709,0.2807,2.6497,0.3183,0.3278,0.3011,0.4891,0.819,1.937,0.4364,0.0,0.0,0.0,0.0,5.3235,0.2638,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.34,0.82,28.02,0.0,100.0,0.0,100.0,0.0,0.0,100.0,80.37,14.67,100.0,100.0,0.0,100.0,58.3,18.2092,15.9,4.8,19.9,27.5271,1.7,10.5,12.8,19.2,12.4,7.0,0.0,0.0,31.4,12.3,7.0,14.3,10.3,0.4696,0.9233,0.5632,0.4476,0.538
44,7,16400,1400000US44007016400,44007016400,164.0,Providence,RI,Rhode Island,"Census Tract 164, Providence County, Rhode Islan",4214.0,479.0,3153.0,2.3554,0.9211,1.7554,0.9464,0.6773,0.1781,0.8723,0.4468,2.1745,0.6133,0.0,0.8577,0.0,0.973,0.0,0.0,1.8307,0.8774,0.3853,0.8859,0.0405,1.3117,0.2699,0.7891,0.7666,0.0,1.5557,0.7805,0.8329,0.8329,0.8329,7.7055,0.8455,0.8129,0.8129,0.8129,0.7841,0.9032,0.9056,0.8834,0.9,0.7747,0.7739,5.9249,0.9436,0.2164,0.6318,0.4745,0.888,2.2107,0.6763,0.0,0.7534,0.7534,0.4415,9.7019,0.9099,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.0,7.34,0.84,29.83,0.0,100.0,0.0,97.61000000000001,0.0,0.0,100.0,91.03,16.22,100.0,100.0,0.0,98.7,72.09999999999998,47.163,27.0,11.2,68.0,45.4491,12.7,25.9,10.7,23.9,12.2,11.2,0.0,1.6,34.5,14.8,5.6,19.2,13.3,0.65,0.9889,0.2747,0.7596,0.9135
44,7,16500,1400000US44007016500,44007016500,165.0,Providence,RI,Rhode Island,"Census Tract 165, Providence County, Rhode Islan",3804.0,332.0,2246.0,1.2741,0.5106,1.0741,0.5754,0.6773,0.1765,0.8541,0.3747,2.0826,0.5826,0.0,0.8577,0.0,0.9293,0.0,0.0,1.787,0.8566,0.3853,0.8124,0.0622,1.2599,0.2281,0.7209,0.7666,0.0,1.4875,0.735,0.7565,0.7565,0.7565,7.3735,0.794,0.4269,0.4269,0.4269,0.2296,0.444,0.3157,0.6172,0.3167,0.0996,0.5186,2.5414,0.2966,0.5377,0.1347,0.5721,0.7438,1.9883,0.4816,0.4769,0.0,0.4769,0.2368,5.4335,0.2801,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.33,0.8,28.33,0.0,100.0,0.0,68.02,0.0,0.0,100.0,86.06999999999998,15.72,90.22000000000001,100.0,0.0,90.74,23.8,16.8507,8.7,3.5,39.7,21.2174,2.1,17.0,16.3,15.3,13.6,4.5,0.6,0.0,31.6,11.3,7.1,11.8,9.3,0.4822,0.836,0.5871,0.319,0.2485
44,7,16600,1400000US44007016600,44007016600,166.0,Providence,RI,Rhode Island,"Census Tract 166, Providence County, Rhode Islan",1848.0,184.0,2320.0,2.1741,0.8726,1.5741,0.8718,0.6773,0.1751,0.7998,0.3964,2.0486,0.5702,0.0,0.8577,0.0,0.6904,0.0,0.0,1.5481,0.7693,0.3853,0.6918,0.0269,1.104,0.1297,0.7687,0.7666,0.0,1.5353,0.7667,0.732,0.732,0.732,6.968,0.7223,0.7398,0.7398,0.7398,0.7162,0.8474,0.7727,0.8298,0.8108,0.6127,0.401,4.9906,0.8028,0.3394,0.5094,0.8548,0.8506,2.5542,0.888,0.0,0.9132,0.9132,0.5744,9.1978,0.8518,1.0,1.0,0.0,1.0,0.0,3.0,0.6,2.0,7.32,0.7,28.78,0.0,100.0,0.0,2.46,0.0,0.0,100.0,77.04,16.67,98.84,100.0,0.0,87.19,58.8,42.1982,22.4,7.7,60.3,38.9728,8.9,13.7,13.0,22.2,19.4,8.6,0.0,5.6,35.0,13.2,6.8,16.0,11.9,0.6759,0.9602,0.516,0.6363,0.7146
44,7,16700,1400000US44007016700,44007016700,167.0,Providence,RI,Rhode Island,"Census Tract 167, Providence County, Rhode Islan",3725.0,492.0,2887.0,1.7108,0.7146,1.3108,0.734,0.6773,0.1751,0.7557,0.3443,1.9524,0.5339,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7875,0.0751,1.2479,0.2187,0.7891,0.7666,0.0,1.5557,0.7805,0.7317,0.7317,0.7317,6.3454,0.5936,0.7811,0.7811,0.7811,0.7025,0.6623,0.7727,0.9076,0.754,0.584,0.3635,4.7466,0.7597,0.1481,0.4423,0.6832,0.7399,2.0135,0.5055,0.0,0.6572,0.6572,0.3711,8.1984,0.7172,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,7.32,0.64,27.66,0.0,100.0,0.0,0.0,0.0,0.0,100.0,84.26999999999998,15.5,100.0,100.0,0.0,87.18,66.2,41.2854,14.0,7.7,72.2,35.8814,8.4,12.7,9.2,21.3,15.4,4.4,0.0,0.8,31.6,12.6,5.6,15.5,9.9,0.4822,0.9389,0.2747,0.3955,0.6678
44,7,16800,1400000US44007016800,44007016800,168.0,Providence,RI,Rhode Island,"Census Tract 168, Providence County, Rhode Islan",3101.0,262.0,1854.0,1.2473,0.4962,1.0473,0.5552,0.6773,0.1707,0.6441,0.2954,1.7875,0.4646,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9174,0.0591,1.3618,0.3126,0.7891,0.7666,0.0,1.5557,0.7805,0.6801,0.6801,0.6801,6.2428,0.571,0.4933,0.4933,0.4933,0.4868,0.6975,0.6173,0.5989,0.8247,0.3531,0.3635,3.9418,0.6004,0.4578,0.4796,0.5311,0.7854,2.2539,0.7099,0.0,0.0,0.0,0.0,6.689,0.4763,0.0,1.0,0.0,0.0,0.0,1.0,0.2,2.0,7.29,0.52,26.5,0.0,100.0,0.0,0.0,0.0,0.0,100.0,93.1,15.78,100.0,100.0,0.0,79.36,29.2,29.2683,15.2,5.8,38.3,39.814,5.1,12.7,15.0,21.8,13.0,5.7,0.0,0.0,33.8,12.3,7.0,14.8,10.9,0.6106,0.9233,0.5632,0.5229,0.5944
44,7,16900,1400000US44007016900,44007016900,169.0,Providence,RI,Rhode Island,"Census Tract 169, Providence County, Rhode Islan",1682.0,135.0,668.0,1.1622,0.4486,0.7622,0.3263,0.6773,0.1668,0.5984,0.3095,1.752,0.449,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9055,0.1184,1.4092,0.3573,0.7891,0.7423,0.0,1.5314,0.764,0.6228,0.6228,0.6228,6.1731,0.5558,0.2563,0.2563,0.2563,0.111,0.2321,0.3443,0.1755,0.4558,0.2234,0.2624,1.8045,0.1611,0.8278,0.1873,0.7203,0.5498,2.2852,0.7333,0.0,0.5527,0.5527,0.2891,4.8987,0.2064,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.0,7.26,0.48,26.83,0.0,100.0,0.0,0.0,0.0,0.0,100.0,92.32,14.83,100.0,99.09,0.0,68.47,12.8,10.7995,5.0,3.7,14.9,24.9296,3.6,10.0,22.0,16.9,16.1,1.7,0.0,0.4,33.8,11.1,8.7,11.5,9.9,0.6106,0.8076,0.9013,0.3955,0.2171
44,7,17000,1400000US44007017000,44007017000,170.0,Providence,RI,Rhode Island,"Census Tract 170, Providence County, Rhode Islan",4312.0,300.0,3697.0,1.8133,0.7545,1.2133,0.6738,0.6773,0.1679,0.6441,0.2898,1.7791,0.4607,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.6871,0.1015,1.1739,0.1685,0.7891,0.7666,0.0,1.5557,0.7805,0.6687,0.6687,0.6687,6.0351,0.5247,0.5365,0.5365,0.5365,0.3456,0.7699,0.3443,0.4636,0.6477,0.4328,0.4725,3.4764,0.4984,0.562,0.1406,0.8417,0.8096,2.3539,0.7814,0.7857,0.8528,1.6385,0.9413,8.0053,0.6886,1.0,1.0,1.0,0.0,0.0,3.0,0.6,2.0,7.27,0.52,26.35,0.0,100.0,0.0,0.0,0.0,0.0,100.0,76.64,15.04,100.0,100.0,0.0,76.67,33.2,22.4875,18.1,3.7,29.3,31.2719,6.1,15.7,16.7,15.5,19.0,6.6,9.8,3.2,36.4,12.1,8.1,14.0,11.6,0.7415,0.9111,0.8173,0.6052,0.5033
44,7,17100,1400000US44007017100,44007017100,171.0,Providence,RI,Rhode Island,"Census Tract 171, Providence County, Rhode Islan",4433.0,534.0,5376.0,1.9993,0.8209,1.5993,0.8833,0.6773,0.172,0.6842,0.3483,1.8818,0.5048,0.0,0.8577,0.0,0.6959,0.0,0.0,1.5536,0.7715,0.3853,0.8424,0.0695,1.2972,0.2583,0.7891,0.7666,0.0,1.5557,0.7805,0.7317,0.7317,0.7317,7.02,0.7323,0.722,0.722,0.722,0.7658,0.7449,0.8708,0.7777,0.8638,0.3021,0.6068,4.9319,0.7931,0.3454,0.421,0.7716,0.8096,2.3476,0.7764,0.6849,0.6383,1.3232,0.7843,9.3247,0.867,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.0,7.3,0.56,27.75,0.0,100.0,0.0,2.76,0.0,0.0,100.0,88.14,15.58,100.0,100.0,0.0,87.18,55.9,45.722,17.0,9.9,54.2,42.4864,4.5,19.7,13.1,21.0,17.2,6.6,4.3,0.7,32.8,12.9,6.2,16.0,11.5,0.5536,0.9511,0.3868,0.594,0.7146
44,7,17300,1400000US44007017300,44007017300,173.0,Providence,RI,Rhode Island,"Census Tract 173, Providence County, Rhode Islan",3172.0,357.0,1374.0,1.3326,0.5413,0.9326,0.4624,0.6074,0.1437,0.5237,0.248,1.5228,0.3474,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9408,0.3544,1.6805,0.5996,0.7891,0.0,0.0,0.7891,0.368,0.556,0.556,0.556,5.4061,0.3795,0.544,0.544,0.544,0.5815,0.6324,0.76,0.7737,0.623,0.3531,0.4513,4.175,0.6501,0.5077,0.1992,0.7535,0.477,1.9374,0.4368,0.496,0.0,0.496,0.2438,7.1524,0.5531,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.33,7.12,0.42,25.31,0.0,100.0,0.0,0.0,0.0,0.0,100.0,94.68,11.72,100.0,0.0,0.0,57.33,33.9,34.1424,13.1,7.5,53.8,30.298,5.1,15.1,15.8,17.2,16.8,1.2,0.7,0.0,33.1,12.7,6.3,16.2,11.0,0.5714,0.9429,0.4075,0.5359,0.7328
44,7,17400,1400000US44007017400,44007017400,174.0,Providence,RI,Rhode Island,"Census Tract 174, Providence County, Rhode Islan",4411.0,390.0,1821.0,1.7681,0.7379,1.1681,0.6425,0.6074,0.1421,0.4583,0.2338,1.4416,0.3131,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7624,0.2056,1.3533,0.3056,0.7891,0.1889,0.0,0.978,0.4722,0.5364,0.5364,0.5364,5.167,0.3256,0.7481,0.7481,0.7481,0.8746,0.5922,0.8642,0.876,0.8074,0.3107,0.3971,4.7222,0.7557,0.1831,0.9277,0.9208,0.779,2.8106,0.9657,0.0,0.8443,0.8443,0.5114,9.1252,0.8425,0.0,1.0,0.0,1.0,1.0,3.0,0.6,1.33,7.11,0.37,24.93,0.0,100.0,0.0,0.0,0.0,0.0,100.0,82.44,13.72,100.0,1.42,0.0,54.41,60.3,55.6924,12.0,9.7,66.9,38.7806,4.6,13.6,10.0,31.0,22.1,5.5,0.0,3.0,34.6,13.0,5.9,17.7,13.3,0.6552,0.9541,0.3289,0.7596,0.8433
44,7,17500,1400000US44007017500,44007017500,175.0,Providence,RI,Rhode Island,"Census Tract 175, Providence County, Rhode Islan",2759.0,352.0,1607.0,1.1871,0.4618,0.9871,0.5073,0.6074,0.1453,0.4723,0.2356,1.4606,0.3213,0.0,0.7291,0.0,0.0,0.0,0.0,0.7291,0.449,0.3853,0.8472,0.1728,1.4053,0.3538,0.7757,0.4354,0.0,1.2111,0.5801,0.5364,0.5364,0.5364,5.3425,0.3649,0.4749,0.4749,0.4749,0.5925,0.6109,0.8105,0.7573,0.8076,0.3107,0.3121,4.2016,0.6553,0.4636,0.1873,0.9089,0.6735,2.2333,0.6944,0.0,0.6744,0.6744,0.3833,7.5842,0.6222,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.33,7.13,0.38,24.98,0.0,71.18,0.0,0.0,0.0,0.0,100.0,88.45,14.11,99.42,38.26,0.0,54.41,27.6,34.7227,12.5,8.4,52.0,38.7938,4.6,11.3,15.1,16.9,21.5,3.1,0.0,0.9,33.5,12.2,7.0,14.2,10.4,0.5934,0.9175,0.5632,0.4605,0.5265
44,7,17600,1400000US44007017600,44007017600,176.0,Providence,RI,Rhode Island,"Census Tract 176, Providence County, Rhode Islan",2898.0,336.0,1108.0,1.7925,0.7466,1.3925,0.7805,0.6074,0.1453,0.5501,0.2383,1.5411,0.3552,0.0,0.8577,0.0,0.6831,0.0,0.0,1.5408,0.7667,0.3853,0.8788,0.0751,1.3392,0.2939,0.7891,0.0,0.0,0.7891,0.368,0.5364,0.5364,0.5364,5.7466,0.4576,0.7564,0.7564,0.7564,0.876,0.8008,0.9683,0.9251,0.9674,0.4752,0.6644,5.6772,0.9104,0.1232,0.8638,0.9436,0.819,2.7496,0.953,0.0,0.7865,0.7865,0.4652,9.9697,0.9349,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.33,7.13,0.44,25.05,0.0,100.0,0.0,2.12,0.0,0.0,100.0,90.59,15.5,100.0,0.0,0.0,54.41,61.7,55.8514,19.6,16.2,75.79999999999998,54.2105,6.7,21.6,8.6,28.5,23.5,7.0,0.0,2.0,31.6,13.8,4.8,18.9,11.9,0.4822,0.9752,0.1505,0.6363,0.9016
44,7,17700,1400000US44007017700,44007017700,177.0,Providence,RI,Rhode Island,"Census Tract 177, Providence County, Rhode Islan",3642.0,258.0,1598.0,1.5198,0.6321,1.1198,0.6094,0.6074,0.1487,0.5237,0.2595,1.5393,0.3543,0.0,0.7697,0.0,0.951,0.0,0.0,1.7207,0.8316,0.3853,0.8173,0.5008,1.7034,0.6177,0.7513,0.5764,0.0,1.3277,0.6386,0.6966,0.6966,0.6966,6.9877,0.7258,0.2322,0.2322,0.2322,0.3514,0.6945,0.4029,0.517,0.4202,0.4549,0.3449,3.1858,0.4337,0.4826,0.1951,0.5311,0.5088,1.7176,0.2644,0.4558,0.5876,1.0434,0.6829,6.179,0.394,0.0,1.0,1.0,0.0,0.0,2.0,0.4,1.33,7.15,0.42,25.6,0.0,83.06999999999998,0.0,82.69,0.0,0.0,100.0,86.40999999999998,9.11,96.48,68.39,0.0,82.39,11.5,22.7775,15.1,4.1,32.7,23.9533,6.4,12.2,15.4,17.1,13.0,1.4,0.5,0.5,32.9,11.8,7.5,13.6,10.4,0.5597,0.8887,0.6866,0.4605,0.4553
